review_id,business_id,stars,user_local_stars,user_local_n,tourist_stars,t_n,business_stars,b_n,user_category_stars,user_cat_n,user_ambience_stars,user_ambience_n,user_good_for_stars,user_good_for_n,user_price_stars,user_price_n,business_city,user_id,user_city
AmzboRqtIqLgtO2yYFyTSw,FM3JgsDg5vLJ2x1_NM9CcA,4,4.875,8,4.875,18,2.43617021276596,94,3.64576949351135,61912,5,4,3.75,8,5,3,Las Vegas,5y0N0fTEg_ZGEGDGzzRTdg,Phoenix
aNAiSED3_VHq9S8P97yk4Q,uvdS1a6h0wS0R9gryFX4oQ,4,3.8,10,3.8,50,3.30232558139535,86,3.82744293524137,10017,3.8,0,3.66666666666667,6,4.5,2,Pittsburgh,KMKgEPsB8j7RrELtv6u-_A,Montreal
aNBDNlvKbhI8E7LRFo0kng,LLDGTT7FExklkQvHebEjRg,4,3.04255319148936,188,3.04255319148936,705,4.2719298245614,1140,3.76725680063894,12424,3.5,6,3.18005952380952,138,3.125,8,Las Vegas,8T0evnkvRaTomru7ghPGeg,Phoenix
ANEyvvTAZ7iXS_7Z_dD1jA,Hww3i4P9WsVLsTyXrCG89w,4,4.00806451612903,124,4.00806451612903,72,3.57142857142857,126,3.65925480380758,15329,4.19672131147541,61,4.20928270042194,109,4.13559322033898,59,Las Vegas,4D4UzEOu-QG4-jkyfynhPQ,Phoenix
aNJKJMt3Iw6EoIwglCd3Wg,m_BnpyGYYMxrcqLALaRwjA,5,3.68421052631579,57,3.68421052631579,11,4.65217391304348,23,3.98013513394811,1618,3.68421052631579,0,3.79676440849343,66,3.68421052631579,0,Montreal,bswV-wIGU9Bw4mbxSPdykg,Phoenix
anmK4JgaWoihMuCeZXAOCQ,lliksv-tglfUz1T3B3vgvA,5,3.83333333333333,24,3.83333333333333,1457,4.23565827486587,2423,3.81676598881631,3914,4,9,3.92857142857143,19,3.83333333333333,12,Las Vegas,jB-jmupliZ40B6a9-h1TGQ,Phoenix
ANpbJ8N57Li5iaXavdQ7Gg,LLDGTT7FExklkQvHebEjRg,5,4.01652892561984,121,4.01652892561984,705,4.2719298245614,1140,3.76725680063894,12424,4.5,4,3.98095975232198,123,4.33333333333333,3,Las Vegas,_GVAV2LjUWEs9fGjslex_A,Phoenix
ANSvrKW1Z2NBvi8u0uRGEA,RC8B7Abs59aogAxzwkAYmg,4,3.59340659340659,91,3.59340659340659,24,3.07692307692308,39,3.72738408557594,17534,3.51020408163265,49,3.56628369421122,104,3.68888888888889,45,Las Vegas,gx3ZRjh43OOuavKl_rXvrA,Phoenix
aNt9k7E_J7pfb8B1_F4Uxg,s93PtWxihLbhK5Jg_FttzA,4,3.90909090909091,11,3.90909090909091,212,3.64594594594595,370,3.79607907670085,32855,4.33333333333333,6,4.33333333333333,6,4.25,4,Las Vegas,UH24EkHAjhR7qZ2Ip1lh6g,Phoenix
ANXFZ0_JV0D5R5ML8PrUmA,0InQd9vuhRc98OksC3Ks8Q,3,3.54166666666667,24,3.54166666666667,130,1.94838709677419,155,3.5295697422073,19604,3.57142857142857,14,3.55718954248366,31,3.5625,16,Las Vegas,thlVIc8s6ZCP37UGMf3yDA,Phoenix
ao-IrAVLaIdQpupZE2Oh8A,4X_XAOeMw7AFkYhg3NINJA,5,4.10144927536232,69,4.10144927536232,216,4.04432132963989,722,3.79500101757136,12902,4.06666666666667,30,4.25,40,4.33333333333333,21,Phoenix,VDAbMc0V5R_cFjvxynXmig,Charlotte
aO0uRuNh0TXZp-Fz56Yc4A,gGeVLZ9j_wAYKbaqgnKSJA,4,3.66666666666667,33,3.66666666666667,689,3.64022988505747,870,3.66256185107021,53493,3.88888888888889,9,2.51298701298701,36,4,1,Las Vegas,Uqr3GTH8tdxnRV2CDKlLEw,Charlotte
AO9G2K2ECftA4e2BK6Yigg,kwEQ3uY9Jwmknb5kNg3UlA,4,3.72368421052632,76,3.72368421052632,542,3.79912023460411,682,3.59511653094051,18302,3.72093023255814,43,3.47587719298246,61,3.72340425531915,47,Las Vegas,jRtdO03kWbReasB_vBlTsQ,Phoenix
aOBrLXpmoqBSjDDqpnZpAw,sIyHTizqAiGu12XMLX3N3g,1,4.25,16,4.25,2658,3.89440654843111,3665,3.41433734466583,2554,4.15384615384615,13,2.10714285714286,14,4.25,0,Las Vegas,HPYCmfwFHOEIfdr-FaYiNA,Phoenix
AOgp1ZKAJG8He-Hm3g85dA,eXcyErR3iOagcYM1ei9Z0w,5,4.125,8,4.125,7,3.76190476190476,63,3.65925480380758,15329,5,1,4.83333333333333,4,4.125,0,Las Vegas,-UQEVYS2cXZ-R-eoCisOjg,Phoenix
aOJtQOz-5gaFZglj0hGZOQ,5FPU_0VSLtR2yY7IQzaH5g,3,4,9,4,63,3.64353312302839,317,3.72073976939334,18654,4.5,2,4.51785714285714,11,4,7,Las Vegas,BsafgujoA5jdBxp741IA7A,Phoenix
aoZcvchOurEWoTDcHfwOVw,5FPU_0VSLtR2yY7IQzaH5g,4,3.63636363636364,11,3.63636363636364,63,3.64353312302839,317,3.72073976939334,18654,3.63636363636364,0,3.58333333333333,12,3.66666666666667,6,Las Vegas,qyy2X0sjuwcikplzdATfGg,Phoenix
AP1mXtsDJHCWmm9SGJU4Gg,05tazaFQt1EnQ_Gk_1AFyg,5,3.28888888888889,360,3.28888888888889,417,3.82244556113903,597,3.64384440723614,51546,3.33333333333333,171,3.16807296493196,311,3.37142857142857,140,Las Vegas,T7J9ae0wTskrI_Bgwp-4cA,Phoenix
Ap564MDKtqfpyge3zROkhQ,NMLtK_ZDHTD_UQ33-A-N0A,5,3.25,20,3.25,85,3.45255474452555,137,3.96910347847848,1464,4,1,3.67857142857143,16,3.5,6,Pittsburgh,pjIrFFjl03twCAaQMJQxwQ,Urbana-Champaign
Ap6MTN5a4Z2GuvjjiCzbXw,jXgJIARO9T6R8mkWxqXUIg,5,3.44444444444444,18,3.44444444444444,20,4.54901960784314,102,3.86336830482179,2327,3.625,8,3.80769230769231,16,2,1,Charlotte,_977TriQp2lqEBv89FuNSA,Phoenix
ap8ChBErpX-GWDQ4VfX6tw,gGeVLZ9j_wAYKbaqgnKSJA,5,3.54166666666667,48,3.54166666666667,689,3.64022988505747,870,3.66256185107021,53493,4.25,4,2.28246753246753,50,2,1,Las Vegas,NGX1PZwHET_oQOT7vkkxag,Urbana-Champaign
Ap9aEsNgG5iIqsxpen1peA,w7VSMULJ9GtRi3CBRxoJtg,4,3.425,80,3.425,50,4.26262626262626,99,3.86132574722796,7829,3.5,24,3.38392857142857,36,3.44444444444444,18,Pittsburgh,nqs6Avj7bfyavMUHO0XVBg,Madison
aPDTmOXJctXx07dZIKNl8Q,cMvN1j-LK64zqmT4vnl8NA,5,3.18518518518519,27,3.18518518518519,580,3.0951821386604,851,3.64313717280281,22300,3.33333333333333,3,3.38095238095238,22,3.41666666666667,12,Las Vegas,w01wzU-HJqO5-bzA1OvsQA,Phoenix
Aphx4pkQUgZdosd8Px_Fzw,zt1TpTuJ6y9n551sw9TaEg,5,3.86666666666667,105,3.86666666666667,3005,3.75176194205168,3831,3.41433734466583,2554,3.63636363636364,22,3.86209150326797,94,4,2,Las Vegas,RxfFQxUtSIGYwTKU_rvAeg,Phoenix
apo0JZhRIkDZBdxx_fc1QA,jphuU3ttPugYr0lTBxtp_A,5,3.875,16,3.875,93,3.2992700729927,137,3.65925480380758,15329,3.83333333333333,6,2.35714285714286,8,3,3,Las Vegas,8khFZf-u8BFVkNWH4wN94g,Phoenix
apoq1zM2GdL5VR9JE7gTag,3MmHmJXr8Ltk_Z5EGE4KUw,5,3.31372549019608,51,3.31372549019608,539,3.6301531213192,849,3.72806332858467,68830,3.4,5,3.30252100840336,45,4,1,Las Vegas,XTi7LJPw5_izQaMQF4cU1Q,Charlotte
APor1A2eDcgkos8lHNJ5Yw,kyNHcuvg7Rl1gzrPFvZI6Q,3,4.53846153846154,13,4.53846153846154,8,3.3953488372093,129,3.81580927041021,23695,4.33333333333333,6,4.06666666666667,14,4.85714285714286,7,Las Vegas,4JPojjaxeeNvNj4jxisMZA,Phoenix
ApSQtmDOQ4FSDr2-Wd3ncA,qiy7fxY-Vg04RY4WHXGQ0g,5,3.78571428571429,28,3.78571428571429,3,3.66666666666667,6,3.56402107753617,8355,3.78571428571429,0,4.22222222222222,29,4.27272727272727,11,Charlotte,Jrx1fLr5JdqgHdIfMT7wag,Phoenix
APsqWYAIbiel5RH2gQANRQ,LLDGTT7FExklkQvHebEjRg,4,3.20779220779221,77,3.20779220779221,705,4.2719298245614,1140,3.76725680063894,12424,2.6,5,3.12794612794613,60,3.125,8,Las Vegas,T_kMEgHqIqwbHR_7yhqWFw,Charlotte
APwZW-tV4xy2T6PKvZtvQQ,tn5SXZvWiT-uVsjXLGSrww,5,3.17857142857143,28,3.17857142857143,533,3.36146272855134,711,3.66639846399951,8787,3,19,2.75,22,3.17857142857143,0,Las Vegas,oK51R-573U_oB6tLslClLg,Phoenix
AQCyDltN2nwJyk2Wvzq3sw,1yx2zLskVTe5WQdYjL2Apw,4,3.875,8,3.875,732,4.38888888888889,1422,3.67721728482949,29952,3.5,4,1.83333333333333,8,3.4,5,Las Vegas,_HWRiGMD14EvmTik8EqP0Q,Phoenix
AQdUaIAJxN7Q4KeW6AcvGA,6-rJjW6ITl5o_FliiNgZRA,5,3.79744136460554,469,3.79744136460554,51,3.74803149606299,127,3.82234603927166,25187,3.63636363636364,242,3.89908357771261,626,3.73563218390805,261,Pittsburgh,5lq4LkrviYgQ4LJNsBYHcA,Las Vegas
AQdUaIAJxN7Q4KeW6AcvGA,6-rJjW6ITl5o_FliiNgZRA,5,3.79744136460554,469,3.79744136460554,51,3.74803149606299,127,3.82234603927166,25187,3.63636363636364,242,3.89908357771261,626,3.73563218390805,261,Pittsburgh,5lq4LkrviYgQ4LJNsBYHcA,Phoenix
AQebMSJKDJ4u3w65KVtxYw,hE_b2v7IofDpOqCVECbW7Q,2,4.7,10,4.7,10,3.5,26,3.56753810114261,17050,4.7,0,5,4,5,3,Las Vegas,tgM9XbomcjpUw2SzshEiiA,Phoenix
aQf5lNdVJ8bgZC87JCEo_Q,2JZv-P1lDKOPKvefQlYDEQ,3,3.86666666666667,90,3.86666666666667,38,3.78625954198473,131,3.62005386926205,72515,3.78125,32,3.86538461538462,75,3.96875,32,Phoenix,wGWFzdgnSEe7C6UjoW8Q3g,Charlotte
aQH-qQ9tkM510dje8ghIGw,U605aUo9MJn5vgLfP3yYKg,3,3.66037735849057,53,3.66037735849057,5,3.57142857142857,49,3.65721608701275,9526,3.72413793103448,29,3.79649390243902,57,4.1,10,Phoenix,zV-m715h7mTBwSORtn2tQQ,Las Vegas
AQjeoGWJCXUHrk4d7pyfMA,xoYY0F5hrs00h285tWmZZA,3,3.38461538461538,26,3.38461538461538,58,3.39473684210526,76,3.82090949556111,23313,3.2,5,3.375,12,3.8,5,Las Vegas,kAhnKHC-OcaCs6VZFlZxpA,Montreal
aqjT9f74GfmTo8d1y-9nHw,sIyHTizqAiGu12XMLX3N3g,4,4,33,4,2658,3.89440654843111,3665,3.41433734466583,2554,4,5,2,5,4,0,Las Vegas,1pF_YG6foh3aJqjVZn8Qmw,Montreal
aqju0Zkm_TrcAhkY7E2CaQ,_zrSQdISpB_qry9tb098rw,3,3.19444444444444,108,3.19444444444444,323,3.59266802443992,491,3.8228969819746,12535,4,4,3.41298701298701,114,4.66666666666667,3,Las Vegas,Xm8HXE1JHqscXe5BKf0GFQ,Phoenix
AQn8YWGG2kbMIchnM4ZEpA,24V8QQWO6VaVggHdxjQQ_A,4,4.00540540540541,185,4.00540540540541,81,3.90836653386454,251,3.80983340118962,36515,4.36206896551724,58,4.03405405405405,99,4.0655737704918,61,Phoenix,lC0KGXmIhyjzghBUlVnkhQ,Madison
AqOfWG47JnV_jrU2gV2uIg,sD38Tp5O4W06Bx-DxeW9oQ,5,4.1,20,4.1,123,2.46560846560847,189,3.74486018805797,14384,2,4,3.86607142857143,22,4.1,0,Las Vegas,wcaGRMYJ9XuNNhI_e3xFvA,Phoenix
Aqq4FdJ8tdeTxH-3-X2uEA,UEUQS4z7s-DRzQjky92KYw,1,2.2,5,2.2,437,3.28706624605678,634,3.65925480380758,15329,3.5,2,2.33333333333333,4,2,1,Las Vegas,XxrIH-MY-wkmsZdT4E28OA,Phoenix
aQRrjuOUaOPZdspz4VT76A,vSf0pqvaLp5sVSjJPeOqqQ,4,3.81935483870968,155,3.81935483870968,662,3.62061855670103,970,3.65525027849223,48489,3.70967741935484,62,3.91093321657021,273,3.93877551020408,98,Las Vegas,_uL7OiQSfNsCd60DrAf7qQ,Phoenix
aqTHQz2QInAUK9a_mhfu8Q,i2ZfdVYWL9GnOD2gjFaMlA,5,3.58823529411765,34,3.58823529411765,84,4.4247311827957,186,3.79111408139008,18726,3.5,2,3.72610294117647,49,4.4,5,Las Vegas,uiur8sopp0iYRORmtj9cfw,Phoenix
aqU0J5mwx4mv2ofJWmkvEQ,vPnwX30Gn0oa4dVBL0W4Ww,3,3.74705882352941,170,3.74705882352941,134,3.61481481481481,405,3.63614006961716,8055,3.80434782608696,92,3.64123147494707,161,3.79220779220779,77,Las Vegas,ODhV53XhesCBLJVfGsJGNA,Phoenix
AQZ5YMguFkBkojaPb8eyeA,uyEUL3Oskfa1fOYCksyM8A,4,3.52010050251256,398,3.52010050251256,249,3.08398950131234,381,3.79707301356934,19953,3.43564356435644,202,3.43035714285714,435,3.55645161290323,248,Las Vegas,XqMkm-DD9VsdcKx2YVGhSA,Phoenix
Aqz9mCB3rjSnOaB0U9FTcg,pMBxvWFY03Z95jNVUVWGwg,3,3.72549019607843,51,3.72549019607843,26,3.27083333333333,96,3.71441775946142,79438,3.65384615384615,26,3.66205743509048,86,3.67647058823529,34,Pittsburgh,Wj0r9VOpoIyRpaa6y5XGmA,Phoenix
aqZjQRby_EVlEKRmVA6uYQ,Cu3L4mNS_Np34wD7Af2fCw,4,2.77464788732394,71,2.77464788732394,137,2.87323943661972,213,3.56753810114261,17050,2.77464788732394,0,2.93499653499654,80,3.25,8,Las Vegas,nbxsXJHWdrT11WfvV00Z6g,Phoenix
AR2fyUeL2GvNABzzZRaAmg,F3tqTcfKnljJcSyyqN0bbw,3,3.68965517241379,29,3.68965517241379,8,3.88888888888889,54,3.65925480380758,15329,3.68965517241379,0,3.69444444444444,27,3.33333333333333,3,Phoenix,EbiSkEWyXArspnHV83FIfw,Charlotte
aRAP37fiNO9JGbQ4RqDTSA,vaq5SJubaZjIoGhgkwxxUA,3,3.27272727272727,11,3.27272727272727,341,3.70049504950495,404,3.79707301356934,19953,3.27272727272727,0,1.11111111111111,6,3,5,Las Vegas,rKur7W37yHFJX0WTpeOyyg,Pittsburgh
ArmaXKZ3JUDShJeiz-uQkw,pwpl-rxwNRQdgqFz_-qMPg,4,3.20779220779221,77,3.20779220779221,97,4.27914614121511,609,3.82392539957946,35204,2.6,5,3.12794612794613,60,3.08695652173913,23,Phoenix,T_kMEgHqIqwbHR_7yhqWFw,Charlotte
ArqGPqb5PhJDdBq-syz8fA,8zTes4kUSoM161AD7G6DsQ,5,4.11678832116788,137,4.11678832116788,151,3.35353535353535,198,3.83502858817156,2992,4,78,4.04196953963309,161,3.96511627906977,86,Las Vegas,wC1CPV5bf--bDLtlhNSPLg,Phoenix
arsaB8AzbaFjIBjxjJvWeA,Xhg93cMdemu5pAMkDoEdtQ,2,2.7,10,2.7,2142,3.10056989607777,2983,3.59511653094051,18302,2.7,0,1.35,10,2.77777777777778,9,Las Vegas,ybex2-iQv1Cr05LG-FUY4Q,Phoenix
ArWh-PCx5f0k2r1rYX-6Xg,4nWKKGZGFc4nWUbJTunMAw,3,3.62857142857143,315,3.62857142857143,1,2.125,8,3.7025220827445,13204,3.62857142857143,0,3.64224137931034,232,3.58682634730539,167,Phoenix,zTWH9b_ItSdLOK9ypeFOIw,Las Vegas
ARxHH4hBmhcOm4LzbPoFZg,4bEjOyTaDG24SY5TxsaUNQ,4,3.41389290882779,691,3.41389290882779,3315,4.15079529022929,4841,3.8025234670635,20711,3.57142857142857,14,3.47970789458267,871,3.44202898550725,414,Las Vegas,3gIfcQq5KxAegwCPXc83cQ,Phoenix
ArxmIm_60G5O8lu7XLogVg,3fV9sL5LklD9ZSeONKmjkw,4,3.57894736842105,19,3.57894736842105,668,3.41809851088202,873,3.63462667895419,8882,3.5,12,3.66666666666667,20,3.4,10,Las Vegas,Q46ztmdo2OAVhM6fOnc3VA,Phoenix
ARyrsmF2WskFVeKK4KSJEw,EMGkbiCMfMTflQux-_JY7Q,5,4.16666666666667,6,4.16666666666667,116,4.36515513126492,419,3.8186398658853,16562,4,3,1.41666666666667,4,4.25,4,Phoenix,zD_6LXJpooYIXpvzgP_fJg,Las Vegas
As3pw7XvmrjmMjNsCYoP8Q,QbmcCE_cLq4WO8ZMKImaLw,5,3.81589958158996,239,3.81589958158996,1928,3.875,2600,3.79607907670085,32855,3.76344086021505,93,3.36029143897996,208,3.70921985815603,141,Las Vegas,PShy2RYNadDUhJf4ErOJ7w,Phoenix
As42aARRZICrD5Ai3qf3uA,R-3BEMIs0SfR8ilLu2vvjw,4,4.58333333333333,12,4.58333333333333,15,3.92700729927007,137,3.7890243902439,226,4.58333333333333,0,4.38888888888889,12,4.58333333333333,0,Las Vegas,9X3tFqOcNgA56QSqTQBDYw,Phoenix
as68sHwvGkRoL_paE8YmHQ,btp0v0Qk7CmOmuMdt3aqkQ,4,3.47826086956522,23,3.47826086956522,205,3.74285714285714,315,3.76725680063894,12424,3.8,5,3.73863636363636,19,3.47826086956522,0,Las Vegas,Dffv5Z1ux-Oa8slVhBn11g,Charlotte
aSpy1X1aSvW6Ef6M44_Edw,tFU2Js_nbIZOrnKfYJYBBg,3,3.51898734177215,79,3.51898734177215,2016,3.99152542372881,2478,3.81905774746589,15868,3.66666666666667,12,1.80612244897959,49,3.66666666666667,12,Las Vegas,wfvmwhhadHfpM9UoTV0OMA,Phoenix
AsRXtAxuHKlIgmc7FmYbxg,l5geRDF0zXr6l9A-42z8qQ,5,3.425,80,3.425,36,4.07446808510638,94,3.99963297822149,827,3.5,24,3.43172268907563,45,3.44444444444444,18,Edinburgh,nqs6Avj7bfyavMUHO0XVBg,Madison
AsWugluCn1Ym7HmBFeUwIw,LxNehlnStQY_rxEwiPof_g,5,3.9,20,3.9,18,4.52941176470588,102,3.91769926339635,6852,4.1,10,3.7,22,4,3,Phoenix,aFh79e55bjxj5XD5vkob8Q,Las Vegas
Asxk5UTDfJeA250ssZ2QCQ,aGbjLWzcrnEx2ZmMCFm3EA,3,4.1,10,4.1,2163,3.90715372907154,3285,3.63462667895419,8882,4.1,0,4.57142857142857,9,3.8,5,Las Vegas,fTo1Nf5hXSZqPC_qkvXlrg,Phoenix
aSYcMKiX4gWK_jqV4Iu5cQ,z-vuSxK4jQvRBdsk4lFCAw,4,3.66037735849057,53,3.66037735849057,57,4.00700934579439,428,3.63462667895419,8882,3.79487179487179,39,3.61924119241192,59,3.7,30,Phoenix,T_SR4nmgB6NMWJrjwopTyQ,Las Vegas
At2K4_SNjBt7wCS9yOo3uA,PNThcRNEFI3azvfhvhd_KA,3,3.60759493670886,79,3.60759493670886,291,3.03311258278146,453,3.72573443639194,28835,3.78571428571429,42,3.73958333333333,92,3.71739130434783,46,Las Vegas,5_JuHOYNL3skhzxZzPESSQ,Phoenix
aT2kRjWT0PkiB3JinFn4-w,MuIXnv7Oq7X3-4aEsp9dDA,5,4.33333333333333,9,4.33333333333333,325,4.38314606741573,890,3.78674337997967,24058,5,1,4.75,9,4,5,Phoenix,FOTl1RjkBGREtKNnBq8gIQ,Las Vegas
atG7h5q1Ljgtm-nU0pjgHw,PEHJjxdw11TGFma9Zhz3ng,4,3.64,25,3.64,15,3.90625,96,3.8228969819746,12535,3.91666666666667,12,3.51428571428571,34,3.42857142857143,14,Phoenix,mLIMfJRCThNX5o_mAofYYw,Las Vegas
atIJ08ovljWqfiJAEqsX7A,Xhg93cMdemu5pAMkDoEdtQ,4,3.72727272727273,11,3.72727272727273,2142,3.10056989607777,2983,3.59511653094051,18302,3.72727272727273,0,1.83333333333333,9,3.5,6,Las Vegas,DDPwyrdmtcQVkscBtn83Ow,Phoenix
atsz_bVxuRYdMTKo0Z9gEw,JSuzEURjXIr0G8WrECZIoA,2,3.7,10,3.7,49,3.47368421052632,152,3.8190020811415,5216,3.7,0,3,2,3,1,Las Vegas,lg_y14-ci0gXTon8Ujqkhg,Phoenix
Au-CTzmRFhcrpBmUx8BpWw,SLyacGZuMUKqrQJEooSkjw,4,3.97435897435897,39,3.97435897435897,953,3.07537248028046,1141,3.41433734466583,2554,3.82352941176471,17,4.14935064935065,34,3.94117647058824,17,Las Vegas,JkyvCg99SMdfS6OZv2P3RQ,Phoenix
AU2KdE43SYpfPq7Rr8XyoA,QbmcCE_cLq4WO8ZMKImaLw,5,3.6,10,3.6,1928,3.875,2600,3.79607907670085,32855,3.16666666666667,6,1.14285714285714,7,3.6,5,Las Vegas,AeULD3Z_eGIPYMnmDdk8cA,Phoenix
aU39TENECyRTKxGAaRfG2w,d38y2fkW1542SaoSTvE1og,4,4.13333333333333,30,4.13333333333333,240,3.67524115755627,311,4.0103620471871,2007,4.3125,16,4.33333333333333,22,4.13333333333333,15,Las Vegas,mUUy72UfqmFj_krWclKELw,Phoenix
auDWOnf90_sJgFsGLJh3OA,UIjO8lq1Lh0H2l9VfIfifQ,4,3.79744136460554,469,3.79744136460554,61,4.20394736842105,152,3.79707301356934,19953,3.69811320754717,53,4.03225806451613,186,3.825,80,Madison,5lq4LkrviYgQ4LJNsBYHcA,Las Vegas
auDWOnf90_sJgFsGLJh3OA,UIjO8lq1Lh0H2l9VfIfifQ,4,3.79744136460554,469,3.79744136460554,61,4.20394736842105,152,3.79707301356934,19953,3.69811320754717,53,4.03225806451613,186,3.825,80,Madison,5lq4LkrviYgQ4LJNsBYHcA,Phoenix
AuLKFBvqPa-m6EV6p2EPcA,OvE1oiSg9gaB9cLGzBPlnw,5,3.16666666666667,24,3.16666666666667,118,3.84042553191489,282,3.63787542587956,70959,3.16666666666667,0,3.27083333333333,28,5,3,Las Vegas,ZrQFr1c6kX8JEWElqQQgCA,Phoenix
AuOccL92bfUwWS6BjD-6ew,oSca4JC5kYHPr1Mhs6ZASw,4,4.26666666666667,15,4.26666666666667,80,4.42066420664207,271,3.79707301356934,19953,4.28571428571429,7,4.26969696969697,26,4.36363636363636,11,Charlotte,JNUpx4pgZaDi3LL0s33y3w,Las Vegas
auqWsvJdPb0nG-dIc7ui7g,EreqxAEKm62XtDMRYXglDw,3,3.28571428571429,7,3.28571428571429,12,3.19354838709677,31,3.65925480380758,15329,3.33333333333333,6,3.31746031746032,14,3.33333333333333,3,Phoenix,Rc2aLv4y07HNSJ1Ce0myLA,Las Vegas
AUTco7UC-6AXshIwcKUDZw,DXhc4WWLe89nF2HBRT2iVQ,3,3.71428571428571,14,3.71428571428571,1,2.88461538461538,26,3.82234603927166,25187,4,2,4,4,5,1,Las Vegas,g1LY78nogcRgTPtuIzljYg,Phoenix
av1dVwMZKeCli_YwlEsXpQ,FHyyoYs9hn37NA7cn55VAw,3,3.39473684210526,38,3.39473684210526,5,3.07692307692308,13,3.65925480380758,15329,3.59090909090909,22,3.59030100334448,44,3.33333333333333,15,Phoenix,YUtYCvkTE8hvDnxrHZy4Wg,Las Vegas
aV4kbLzfGMAB8BX6AlFMqw,52CzJDb4EakSjEQOUys77Q,5,3.36363636363636,11,3.36363636363636,46,3.75675675675676,148,3.82181226926865,12652,2.5,4,3.11111111111111,11,2,1,Pittsburgh,i7qUFnEVmNbyCMZ81FO5Bg,Phoenix
AV80Fc_Y3_E3CClHOzH1MQ,Q4ULAiIE2qCA4RYplCTrUQ,5,3.28571428571429,14,3.28571428571429,503,3.50576368876081,694,3.69261775771038,56600,3.28571428571429,0,3.34848484848485,14,4.5,2,Pittsburgh,10hjlDBhaS0JEMN5d5U-2A,Las Vegas
AVI7l7Sj_VsSeU6la4xp3w,eoDEx1GGQA0CBDhy2ql_Kw,4,3.48,25,3.48,242,4.26043737574553,503,3.67721728482949,29952,3.66666666666667,12,3.33333333333333,13,3.75,8,Las Vegas,vLi60zqzc675Q5c24ooOUw,Phoenix
AVij9sXdmMRAoRzsiGSMcQ,3fV9sL5LklD9ZSeONKmjkw,3,3.725,40,3.725,668,3.41809851088202,873,3.63462667895419,8882,4,17,3.78804347826087,35,3.89473684210526,19,Las Vegas,5J5OrLqqOxilT_qqibuqsw,Phoenix
aVpkvheLe2h3f7yK_t3j3A,tn5SXZvWiT-uVsjXLGSrww,3,3.13513513513514,37,3.13513513513514,533,3.36146272855134,711,3.66639846399951,8787,3,18,3.22222222222222,27,3.13513513513514,0,Las Vegas,q2voHQRY7Mcuv_fIPD8cug,Phoenix
avQroHPgBgygj0zo1cr-wQ,LH6aLuXW3yShrn_pzrVe8g,3,3.82926829268293,82,3.82926829268293,159,3.14592274678112,233,3.63725402140871,54036,4,7,3.97113071371291,72,3.83333333333333,6,Las Vegas,0P58MD0FRVI6pTVKUpd7YA,Pittsburgh
aVWYpyai1O3vagLyFDKxhg,QbmcCE_cLq4WO8ZMKImaLw,3,3,11,3,1928,3.875,2600,3.79607907670085,32855,3.14285714285714,7,3.26190476190476,11,2.8,5,Las Vegas,TEoY60poY_5k82q_w9zt5A,Phoenix
AW-Yr2E9qLBvsptHD5JZAg,IWA1J9m0rzU8AgXRjXJUoQ,2,3,2,3,61,3.24096385542169,83,3.66473207171585,52774,1,1,2,3,3,0,Las Vegas,Dd8y7uaBPlPRYqiQMzMfmg,Phoenix
Aw4lh_x5nftbvome44qwSQ,Xq1FtLSV54Spf-HfONc1aA,3,3.16417910447761,67,3.16417910447761,16,4.32727272727273,165,3.83276153170211,13231,3.07317073170732,41,3.31521739130435,52,2.71428571428571,14,Phoenix,lTR9GsUJ8iJqH6yh-51cmg,Las Vegas
AWA6cvjrdkFJ8xI48H_2Dw,3w5gd4EuSc75UKYMJiNUPA,5,3.31372549019608,51,3.31372549019608,357,3.74458874458874,462,3.65704422178441,23283,3.4,5,3.30252100840336,45,4,1,Las Vegas,XTi7LJPw5_izQaMQF4cU1Q,Charlotte
aWdAnTV9GhLcbZQ7DmJ43A,E9ZsPtGovfEPHlMHkDdlQA,2,4.28571428571429,14,4.28571428571429,422,3.2283185840708,565,3.65163149552072,13029,4.66666666666667,9,4.66329966329966,22,4.44444444444444,9,Las Vegas,C1SiUu-sGXL6lHlRkJxfFg,Phoenix
AwfhEV9iKVGZx4VtYZxHZg,4Iqcne2F4qY8lahrPA81rA,5,4.75,16,4.75,50,3.9375,128,3.8532196969697,217,4.85714285714286,7,4.74404761904762,19,4.75,0,Las Vegas,yDLMb1CVpe5Bn1--DsnJ4Q,Phoenix
awg2qfMdnz0k1bFmZEIQtw,M-vOSYnyuaE2TsFJF0uMbQ,5,3.44444444444444,9,3.44444444444444,116,3.9578313253012,498,3.74798390221499,5254,3.66666666666667,6,3.98571428571429,12,4,5,Las Vegas,bN2ZXWEaImVW5tyiujDLRA,Phoenix
awGhvJVpGCIa1AycvLnddw,cMvN1j-LK64zqmT4vnl8NA,1,3.26666666666667,15,3.26666666666667,580,3.0951821386604,851,3.64313717280281,22300,3.26666666666667,0,3.75,10,2.33333333333333,6,Las Vegas,nuVNtgN6Y3YV0SQ2_7DWYg,Phoenix
AWh27YXcW6ZpBo2n34qqnQ,FHqwLwpLjUjeLP-IdG_o_w,5,3.72727272727273,22,3.72727272727273,469,4.09595375722543,865,3.56753810114261,17050,4.15384615384615,13,3.375,30,3.6875,16,Madison,b0M5Gru8-2cDGAODBXE21A,Phoenix
